"id_polifenol"	"polifenol"	"id_gene"	"gene"	"quant"	"pmids"
"1492"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:30500"	"PRRT2"	15	"26851630,16407847,15037618,19000441,11384880,11768610,15703835,16637058,16394177,17522976,23255485,11369514,11940570,12203364,26359088"
"1514"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10718"	"SELE"	4	"12603864,12522014,10590058,9837893"
"1576"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:4485"	"GPER1"	1	"18566133"
"1599"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3535"	"F2"	6	"11686329,12707033,10376521,16052512,11861279,10484455"
"1645"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8066"	"NUP62"	1	"27384485"
"1680"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5173"	"HRAS"	1	"23615277"
"1688"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9377"	"PRKAA2"	2	"23813779,22120676"
"1730"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:12442"	"TYR"	1	"24129178"
"1739"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1662"	"CD34"	1	"23589723"
"1740"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3431"	"ERBB3"	1	"11245489"
"1743"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9030"	"PLA2G1B"	1	"15657063"
"1748"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5417"	"IFNA1"	1	"15662525"
"1778"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:30306"	"PHB2"	2	"23468877,27384485"
"1807"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3265"	"EIF2S1"	1	"17404396"
"1827"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:4566"	"GRB2"	1	"14534538"
"1836"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3393"	"EPHB2"	8	"10935498,20046096,29749533,21455558,11940570,14993222,14555984,24244023"
"1854"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6171"	"ITK"	1	"28560447"
"1882"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8809"	"PDK1"	1	"15809050"
"1887"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11205"	"SP1"	2	"19934343,18346464"
"1909"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11328"	"SSSCA1"	2	"18989579,21109980"
"1930"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:12679"	"VDR"	1	"15930183"
"1931"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6553"	"LEP"	1	"16952706"
"1946"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:30142"	"GDF15"	1	"17715378"
"1953"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8104"	"OCLN"	1	"15308585"
"1996"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1705"	"CD86"	1	"29033935"
"2022"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1834"	"CEBPB"	1	"9593944"
"2066"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:29821"	"ISYNA1"	1	"22126015"
"2092"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9355"	"PRDX5"	1	"23696862"
"2108"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9051"	"PLAT"	1	"14576828"
"2161"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11827"	"TJP1"	1	"15308585"
"2184"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5466"	"IGF2"	1	"15659801"
"2203"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2772"	"DFFA"	1	"15525474"
"2250"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:12032"	"TRAF2"	1	"12220533"
"2279"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2294"	"COX8A"	1	"19923913"
"2308"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:333"	"AGT"	8	"12942541,19418629,12811831,10828072,22749815,17303087,28814529,10785514"
"2320"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3176"	"EDN1"	4	"10764663,17327470,24901342,23701479"
"2342"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1033"	"BDNF"	1	"21350004"
"2364"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10019"	"RIPK1"	1	"23307752"
"2386"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:13718"	"FOSL1"	1	"15351317"
"2391"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10432"	"RPS6KA3"	1	"25337589"
"2399"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1527"	"CAV1"	4	"27499095,12372346,28944626,11238032"
"2417"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5232"	"HSPA1A"	1	"21114495"
"2461"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:23304"	"PRAP1"	2	"25245054,26439801"
"2474"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5156"	"HPR"	2	"16407847,12619033"
"2492"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:4839"	"HCFC1"	3	"16570272,25643632,15695373"
"2530"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11345"	"RECK"	3	"14614450,15093608,21468925"
"2542"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8979"	"PIK3R1"	3	"12209601,22908970,10383151"
"2616"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8988"	"PIN1"	1	"20179161"
"2620"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:12362"	"TSC1"	3	"17592551,12167664,19539245"
"2639"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:905"	"AXL"	1	"9973250"
"2669"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8980"	"PIK3R2"	2	"18996613,12689930"
"2698"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9035"	"PLA2G4A"	3	"15231676,24069158,24441870"
"2710"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1383"	"CA9"	1	"23589723"
"2726"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6880"	"MAPK7"	1	"15994942"
"2732"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9201"	"POMC"	1	"16845490"
"2735"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:18788"	"KLRK1"	2	"18706445,23308050"
"2748"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1583"	"CCND2"	1	"10930570"
"2763"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6188"	"JAG1"	1	"24265293"
"2772"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1084"	"BNIP3"	1	"24211581"
"2794"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3528"	"F10"	1	"9497347"
"2813"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:12441"	"TYMS"	1	"27693704"
"2823"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6285"	"KCNMB1"	7	"12471041,10197638,11390183,16091975,17074207,15059947,19576658"
"2829"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:382"	"AKR1B10"	1	"29846015"
"2846"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:587"	"APEX1"	1	"10965135"
"2851"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2606"	"CYP27B1"	1	"15930183"
"2855"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:7105"	"MITF"	1	"24129178"
"2859"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9329"	"NPY4R"	1	"19778233"
"2865"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3381"	"EPB42"	5	"16267013,22976055,23307752,11798872,11134043"
"2891"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8139"	"ONECUT2"	1	"11297525"
"2921"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11763"	"TFRC"	1	"11278279"
"2947"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6887"	"MAPKAPK2"	5	"10788429,10753939,10555036,11034403,9155018"
"2958"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3059"	"HBEGF"	5	"22361730,20702723,10383151,12372346,11943653"
"2966"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6842"	"MAP2K2"	1	"11698260"
"2991"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2159"	"CNR1"	1	"29033935"
"2995"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2707"	"ACE"	1	"27389030"
"3018"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:903"	"AXIN1"	1	"15940626"
"3029"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10431"	"RPS6KA2"	4	"15767261,17620438,9873047,23838318"
"3063"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9607"	"PTHLH"	1	"10749150"
"3083"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:7132"	"KMT2A"	1	"16685402"
"3097"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:29884"	"UBASH3B"	5	"12489846,9873047,11279232,11245436,14516795"
"3103"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6348"	"KLF4"	2	"16077033,15760920"
"3114"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:620"	"APP"	1	"17945434"
"3124"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:12693"	"VIP"	3	"12409225,22728770,15468165"
"3136"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:7798"	"NFKBIB"	1	"10625622"
"3170"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5360"	"ID1"	2	"12466969,14742319"
"3178"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:24335"	"COPS8"	1	"21935931"
"3225"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3619"	"FCGR3A"	1	"9064320"
"3239"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:437"	"ALPI"	1	"17570321"
"3240"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6524"	"LCK"	1	"9488037"
"3256"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:4603"	"CXCL2"	1	"21114495"
"3266"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9690"	"PTTG1"	2	"15922332,28572744"
"3322"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9446"	"PRLR"	3	"10606728,24265293,16785991"
"3329"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6446"	"KRT8"	3	"23017243,10949153,15763073"
"3336"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3488"	"ETS1"	5	"18948081,22396784,23924923,12628005,15492268"
"3340"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9864"	"RARA"	2	"16924673,9679985"
"3350"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3471"	"ESRRA"	1	"27038254"
"3360"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:7645"	"NAT1"	1	"15956247"
"3369"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10621"	"CCL22"	1	"25834353"
"3380"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:13211"	"ATP2C1"	1	"23892041"
"3390"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3826"	"FPR1"	2	"12239175,11290612"
"3453"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3432"	"ERBB4"	1	"11245489"
"3469"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:17635"	"CD274"	1	"20937224"
"3471"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6846"	"MAP2K6"	1	"9671463"
"3473"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3537"	"F2R"	1	"12707033"
"3475"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3665"	"FGF1"	1	"18041768"
"3484"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3690"	"FGFR3"	1	"14534538"
"3491"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1603"	"CCR2"	1	"12060490"
"3493"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:7808"	"NGF"	1	"21350004"
"3509"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:28611"	"RICTOR"	2	"26461347,21339740"
"3531"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8976"	"PIK3CB"	1	"10197638"
"3543"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3357"	"ENPP2"	1	"29328374"
"3557"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2654"	"CYR61"	5	"21055460,21453685,21391218,14710346,21317023"
"3570"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1158"	"TSPO"	1	"15081869"
"3581"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1442"	"CALM1"	1	"21613217"
"3589"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:21355"	"MLIP"	2	"12816758,15760920"
"3605"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:4459"	"GPLD1"	1	"12458339"
"3624"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6554"	"LEPR"	3	"15319373,20372853,21671179"
"3636"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9226"	"PPA1"	3	"10910097,15800027,24464917"
"3642"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3180"	"EDNRB"	1	"24901342"
"3656"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:18182"	"TPCN1"	1	"12056817"
"3665"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:7211"	"MPG"	1	"22652796"
"3691"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1744"	"CDC6"	1	"28639894"
"3715"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:18969"	"IL31RA"	1	"17329004"
"3724"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6759"	"MARCKS"	2	"16491014,19077250"
"3735"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6182"	"ITPR3"	2	"23395717,29966616"
"3741"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6027"	"CXCR2"	3	"20702723,19509115,17384278"
"3803"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2240"	"COPS5"	2	"21935931,18534028"
"3806"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:7670"	"NCOA3"	1	"26135903"
"3833"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9071"	"PLG"	1	"16631161"
"3874"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5241"	"HSPA8"	1	"17013836"
"3880"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11742"	"TFAP2A"	1	"19147542"
"3888"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:17082"	"MLC1"	1	"19261619"
"3889"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:12784"	"WNT5A"	1	"29345412"
"3912"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11204"	"SOX9"	1	"26138072"
"3918"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2160"	"CNR2"	1	"12532414"
"3923"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3321"	"ELK1"	1	"11053438"
"3953"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6763"	"MAD2L1"	1	"12527913"
"3967"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11772"	"TGFBR1"	1	"10935498"
"3980"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11935"	"CD40LG"	2	"11222496,10026206"
"3996"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8978"	"PIK3CG"	1	"18949358"
"4035"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6412"	"KRT1"	1	"16463383"
"4047"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1958"	"CHRNA4"	2	"24095863,17600315"
"4058"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6561"	"LGALS1"	2	"27430422,21391228"
"4063"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9585"	"PTCH1"	2	"24394624,17709622"
"4093"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10540"	"SAT1"	1	"14750214"
"4098"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9412"	"PRKCZ"	4	"15767261,12942541,15744749,12631113"
"4131"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2032"	"CLDN1"	2	"12839332,25727011"
"4141"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:28961"	"PCLAF"	2	"10712344,10590058"
"4162"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10856"	"SI"	2	"10484389,10220499"
"4176"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6062"	"ING1"	1	"15601862"
"4207"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3374"	"EPAS1"	2	"19305150,19843849"
"4219"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10569"	"SERPINB3"	1	"20103886"
"4233"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6126"	"IRS2"	1	"15378648"
"4254"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:651"	"AREG"	1	"12767061"
"4266"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10499"	"S100A9"	1	"23354417"
"4296"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:4702"	"GYPA"	1	"12969966"
"4318"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11817"	"TIMM8A"	1	"19664393"
"4329"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:18259"	"ITLN1"	1	"22842465"
"4361"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:28880"	"MAGT1"	1	"17133355"
"4378"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9449"	"PRNP"	2	"17387271,16877520"
"4382"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10682"	"SDHC"	1	"15949338"
"4390"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:1472"	"CAMP"	1	"22329816"
"4408"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:286"	"ADRB2"	2	"26526356,11675405"
"4430"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2041"	"CLDN2"	2	"23128598,18942115"
"4436"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:29302"	"CIP2A"	3	"15767261,12231395,9873047"
"4462"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:5423"	"IFNA2"	2	"24027750,10945503"
"4477"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6026"	"CXCR1"	1	"17384278"
"4492"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9076"	"PLIN1"	1	"15110769"
"4493"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6510"	"STMN1"	2	"26881937,28445005"
"4497"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3168"	"LPAR2"	1	"19116446"
"4512"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3179"	"EDNRA"	2	"24901342,23701479"
"4517"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:6150"	"ITGAV"	2	"26918447,10640428"
"4540"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3474"	"ESRRG"	2	"25068805,26363202"
"4564"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:11071"	"SLC9A1"	4	"21669197,25724898,12202953,24434427"
"4619"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:20746"	"SESN2"	1	"16904205"
"4631"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:4168"	"GAS6"	1	"9973250"
"4634"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3072"	"DUSP6"	1	"15095291"
"4644"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8133"	"OLR1"	1	"27382351"
"4668"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:9989"	"RGN"	1	"21842421"
"4685"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:3285"	"EIF4B"	1	"23615277"
"4700"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10500"	"S100B"	1	"11958689"
"4708"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:8032"	"NTRK2"	1	"21350004"
"4721"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:2709"	"DCT"	1	"24129178"
"4726"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:682"	"ARHGEF2"	1	"12871593"
"4727"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"HGNC:10513"	"SAA1"	1	"21986708"
